name,Category,videoUrl
Glute Bridge Kb/Db Bench Press,"Hinge-Double Leg, Push-Horizontal",https://youtube.com/embed/Wnf6-evmTQo?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db 1-Arm Bridge Floor Press,"Hinge-Double Leg, Push-Horizontal",https://www.youtube.com/embed/vorFApf-EoY?rel=0
Kb/Db 2-Arm Bridge Floor Press,"Hinge-Double Leg, Push-Horizontal",https://www.youtube.com/embed/d1LVzM84CYg?rel=0
Prisoner Kang Squats,"Hinge-Double Leg, Squat-Double Leg, Corrective/Mobility",https://www.youtube.com/embed/kaJwjAOvYGo?rel=0
B Stance 1-Arm Kb/Db Deadlift Contralateral,Hinge-Single Leg,https://www.youtube.com/embed/jlve2fD1JvA?rel=0
B Stance Hip Thrust,Hinge-Single Leg,https://www.youtube.com/embed/hP0D-xIRtEg?rel=0
B Stance Kb/Db Hip Thrust,Hinge-Single Leg,https://youtube.com/embed/Rf_Negac_FA?rel=0&wmode=transparent&show=0&autoplay=1
Band Hip Thrust 1-Leg,Hinge-Single Leg,https://youtube.com/embed/gewrD09BV-Y?rel=0&wmode=transparent&show=0&autoplay=1
Banded Single Leg Knee Drive,Hinge-Single Leg,https://player.vimeo.com/video/396793371?byline=0&badge=0&portrait=0&title=0
Barbell B Stance Deadlift,Hinge-Single Leg,https://www.youtube.com/embed/MW17dBTfEGE?rel=0
Barbell B Stance Good Mornings,Hinge-Single Leg,https://youtube.com/embed/-V3CCo9YjC0?rel=0&wmode=transparent&show=0&autoplay=1
Barbell B Stance Hip Thrust,Hinge-Single Leg,https://www.youtube.com/embed/ztx6VCKnBhc?rel=0
Barbell Bulgarian Deadlift,Hinge-Single Leg,https://www.youtube.com/embed/qMGQYZL7DnU?rel=0
Barbell Glute Bridge 1-Leg (Floor),Hinge-Single Leg,https://youtube.com/embed/tvaigJZSTf0?rel=0&wmode=transparent&show=0&autoplay=1
Barbell Good Morning 1-Leg,Hinge-Single Leg,https://www.youtube.com/embed/YDUdKj1qK5Q?rel=0
Barbell RDL 1-Leg,Hinge-Single Leg,https://youtube.com/embed/hLtsRsukaOo?rel=0&wmode=transparent&show=0&autoplay=1
Bodyweight Bulgarian Deadlift,Hinge-Single Leg,https://www.youtube.com/embed/WjDAS8N3vhc?rel=0
Bulgarian Barbell Good Mornings,Hinge-Single Leg,https://www.youtube.com/embed/N6WNyHZ_oPI?rel=0
Bulgarian Goblet Good Moorning,Hinge-Single Leg,https://www.youtube.com/embed/sEJmlw66oP0?rel=0
Glute Bridge 1-Leg (Ball),Hinge-Single Leg,https://www.youtube.com/embed/wUlNK8QbX6w?rel=0
Glute Bridge 1-Leg (Elevated Feet),Hinge-Single Leg,https://www.youtube.com/embed/y8qInA8E15Y?rel=0
Glute Bridge 1-Leg Alternating (Floor),Hinge-Single Leg,https://www.youtube.com/embed/9V3ZEOq0TvQ?rel=0
Hip Airplane,Hinge-Single Leg,https://www.youtube.com/embed/nqNgCWbDg-I?rel=0
Hip Hinge Single Leg With Dowel,Hinge-Single Leg,https://www.youtube.com/embed/_u31co9JrIM?rel=0
Hyper 45 degree 1-Leg,Hinge-Single Leg,https://www.youtube.com/embed/_LYbYsJscdw?rel=0
Hyper 90 degree 1-Leg,Hinge-Single Leg,
Kb/Db 1-Arm Hetero Single Leg Deadlift,Hinge-Single Leg,https://www.youtube.com/embed/tT4t67uuXjY?rel=0
Kb/Db 1-Arm Homo Single Leg Deadlift,Hinge-Single Leg,https://www.youtube.com/embed/kL6z86kai40?rel=0
Kb/Db 2-Arm Bulgarian Deadlift,Hinge-Single Leg,https://www.youtube.com/embed/p1zvdsNvr_U?rel=0
Kb/Db Romanian Deadlift 1-Arm/1-Leg (Contralateral),Hinge-Single Leg,https://youtube.com/embed/9u_Fccgk9Ys?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Romanian Deadlift 1-Arm/1-Leg (Ipsilateral),Hinge-Single Leg,https://youtube.com/embed/9u_Fccgk9Ys?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Romanian Deadlift 2-Arm/1-Leg,Hinge-Single Leg,https://youtube.com/embed/u--s2KDLxCk?rel=0&wmode=transparent&show=0&autoplay=1
Landmine 1-Leg Deadlift,Hinge-Single Leg,https://youtube.com/embed/_FggCDeGW4E?rel=0&wmode=transparent&show=0&autoplay=1
Lateral Bridge 1-Leg (Straight Leg Ball),Hinge-Single Leg,
Lateral Bridge 1-Leg (Straight Leg),Hinge-Single Leg,
Med Ball Single Leg Hip Extension,Hinge-Single Leg,https://www.youtube.com/embed/0iKdr_IOp6s?rel=0&show=0
Pistol Squat to the Box,Hinge-Single Leg,https://www.youtube.com/embed/ctffzu0jWu0?rel=0
Reverse Hyper 1-Leg,Hinge-Single Leg,
Single Leg Deadlift,Hinge-Single Leg,https://www.youtube.com/embed/HtHxnWmMgzM?rel=0
Single Leg GHD Hip Extensions,Hinge-Single Leg,https://youtube.com/embed/ssM5QYGWxS0?rel=0&wmode=transparent&show=0&autoplay=1
Single Leg Glute Bridge March,Hinge-Single Leg,https://www.youtube.com/embed/jxd0G4Ex1lQ?rel=0
Single Leg Trap Bar Deadlift,Hinge-Single Leg,https://www.youtube.com/embed/szNIPKVjm2E?rel=0
Swiss Ball Glute March,Hinge-Single Leg,https://player.vimeo.com/video/382899882?byline=0&badge=0&portrait=0&title=0
Swiss Ball Single Leg Curl,Hinge-Single Leg,https://player.vimeo.com/video/394871520?byline=0&badge=0&portrait=0&title=0
Bear Crawls (Flywheel),Inertial,https://www.youtube.com/embed/0IQEJ-dF77w?rel=0
1/2 Kneeling Lateral Arm Pull-Rotational (Flywheel),"Inertial, Core",https://www.youtube.com/embed/ch-QKFYuYJ4?rel=0
Lateral Side Pull-Rotations (Flywheel),"Inertial, Core",https://www.youtube.com/embed/TCyOV_z8j_0?rel=0
Diagonal Straight Arm Pull (Flywheel),"Inertial, Core: Rotation",https://www.youtube.com/embed/puT6dems9-E?rel=0
Hip Swings (Flywheel) Pull through,"Inertial, Hinge-Double Leg",https://www.youtube.com/embed/C6t78sToGGI?rel=0
Hip thrust (Flywheel),"Inertial, Hinge-Double Leg",https://www.youtube.com/embed/fsFM6PxLAvw?rel=0
Squat (Flywheel),"Inertial, Hinge-Double Leg",https://www.youtube.com/embed/xW9DkEBvSF4?rel=0
Bulgarian Split Squat (Flywheel),"Inertial, Hinge-Single Leg",https://www.youtube.com/embed/PoeR_l189jU?rel=0
Split Squat (Flywheel),"Inertial, Hinge-Single Leg",https://www.youtube.com/embed/w6w3Fd0FVNc?rel=0
Bicep Curl (Flywheel),"Inertial, Isolation: Biceps",https://www.youtube.com/embed/xY3vKsD7sP4?rel=0
Kickback (Flywheel),"Inertial, Isolation: Glutes",https://www.youtube.com/embed/aMRMWwZleug?rel=0
Hamstring Curl (Flywheel),"Inertial, Isolation: Ham",https://www.youtube.com/embed/LZpB0_wc-fY?rel=0
Triceps extensions overhead (Flywheel),"Inertial, Isolation: Triceps",https://www.youtube.com/embed/ywJnzw40kPI?rel=0
1-Arm Stand Up Pull (Flywheel),"Inertial, Pull-Horizontal",https://www.youtube.com/embed/4pkKvbTzxCo?rel=0
Bent Over Row (Flywheel),"Inertial, Pull-Horizontal",https://www.youtube.com/embed/KKV041GsvLY?rel=0
High Pull with Legs (Flywheel),"Inertial, Pull-Horizontal",https://www.youtube.com/embed/pmt0UD7b7a8?rel=0
Seated Supinated Pull (Flywheel),"Inertial, Pull-Horizontal",https://www.youtube.com/embed/TnBXqYHGU4s?rel=0
Seated Supinated Row (Flywheel),"Inertial, Pull-Horizontal",https://www.youtube.com/embed/WJYoP910eqo?rel=0
Supinated Stand up Pulls (Flywheel),"Inertial, Pull-Horizontal",https://www.youtube.com/embed/TPr-SYB-YAw?rel=0
Incline Bench Press (Flywheel),"Inertial, Push-Horizontal",https://www.youtube.com/embed/HbQjA0eYbQI?rel=0
Sprinting Block Exercise (Flywheel),"Inertial, Speedwork",https://www.youtube.com/embed/kAxwcMAsAKY?rel=0
Sprinting Exercise (Flywheel),"Inertial, Speedwork",https://www.youtube.com/embed/VsbK9SqrIBw?rel=0
Zercher Squat (Flywheel),"Inertial, Squat-Double Leg",https://www.youtube.com/embed/bhGXQ5-vZHI?rel=0
Lateral Squat Lunge (Flywheel),"Inertial, Squat-Single Leg",https://www.youtube.com/embed/FvcaYYUX_cc?rel=0
Adduction Machine,isolation: Aductors,https://www.youtube.com/embed/WWwbDy4yOPI?rel=0
Hip Adductor In Side Lying,isolation: Aductors,https://www.youtube.com/embed/YD-1fLsWuvc?rel=0
Slide Board Tall Kneeling Bilateral Adduction,isolation: Aductors,https://www.youtube.com/embed/P7EZyxaxbBw?rel=0
Copenhagen Adduction,"isolation: Aductors, Core",https://www.youtube.com/embed/pxIlFUMh7Nk?rel=0
Copenhagen Plank,"isolation: Aductors, Core",https://www.youtube.com/embed/Ugkjytdsz6A?rel=0
Knee Copenhagen Adduction,"isolation: Aductors, Core",https://www.youtube.com/embed/NXsVqpwbW6Y?rel=0
Knee Copenhagen Plank,"isolation: Aductors, Core",https://www.youtube.com/embed/s_-QNdMWtmM?rel=0
AFSM Bicep Band,Isolation: Biceps,https://www.youtube.com/embed/JtXt4MgwScA?rel=0
Band Biceps Curls,Isolation: Biceps,https://youtube.com/embed/cSvDe6oMFlU?rel=0&wmode=transparent&show=0&autoplay=1
Barbell Curl,Isolation: Biceps,https://www.youtube.com/embed/5HW6gWr82Jo?rel=0&show=0
Barbell Reverse Curls,Isolation: Biceps,https://www.youtube.com/embed/j5nOor2O91I?rel=0&show=0
COC Band Bicep,Isolation: Biceps,https://www.youtube.com/embed/8ZU946_Eh9M?rel=0
Concentrated Bicep Curl,Isolation: Biceps,https://www.youtube.com/embed/4mspIkUYGHo?rel=0
Elevator Kb/Db Curl,Isolation: Biceps,https://youtube.com/embed/uFfbXjqsnsI?rel=0&wmode=transparent&show=0&autoplay=1
Incline Kb/Db Curl,Isolation: Biceps,https://youtube.com/embed/wSA84j9ZG4c?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db 2-Arm Biceps Curl,Isolation: Biceps,https://www.youtube.com/embed/eLgYStIjZMM?rel=0
Kb/Db Alternating Curl,Isolation: Biceps,https://youtube.com/embed/WYezBGuUsdw?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Alternating Incline Bicep Curl,Isolation: Biceps,https://youtube.com/embed/bgYt7ZgFc9M?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Hammer Curl,Isolation: Biceps,https://www.youtube.com/embed/P5sXHLmXmBM?rel=0
Rope Bicep Curls,Isolation: Biceps,https://www.youtube.com/embed/yqmtK3PJlNk?rel=0&show=0
Seated Hammer Curl,Isolation: Biceps,https://youtube.com/embed/kUZSOY0ev_s?rel=0&wmode=transparent&show=0&autoplay=1
Tall Kneeling Zottman Curl,Isolation: Biceps,https://youtube.com/embed/QKxQjV2IprA?rel=0&wmode=transparent&show=0&autoplay=1
TRX/Ring Bicep Curl,Isolation: Biceps,https://youtube.com/embed/6AOo5BtcqO4?rel=0&wmode=transparent&show=0&autoplay=1
Zottman Curls,Isolation: Biceps,https://youtube.com/embed/Kh7oukUJWEM?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Curl to Press,"Isolation: Biceps, Push-Vertical",https://www.youtube.com/embed/LdzDTgIR6Q8?wmode=transparent&rel=0&autohide=1&show=0&enablejsapi=1
3 Way Calf Raise,Isolation: Calfs,https://www.youtube.com/embed/oAiN7KNEAB8?rel=0&show=0&controls=2
Ankle Dorsiflexion Iso Yielding,Isolation: Calfs,https://www.youtube.com/embed/i2O_pOsJ8GE?rel=0
Banded Ankle Dorsiflexion,Isolation: Calfs,https://www.youtube.com/embed/IM-dI1-ifBI?rel=0
Barbell Calf Raises,Isolation: Calfs,https://www.youtube.com/embed/6Uti3CjdSec?rel=0
Double Leg Iso Step Heel,Isolation: Calfs,https://www.youtube.com/embed/dmexX_z-OfU?rel=0
Double Leg Step Heel Rise,Isolation: Calfs,https://www.youtube.com/embed/va9Vz0UDjXg?rel=0
Double Leg Weighted Step Heel Raise,Isolation: Calfs,https://www.youtube.com/embed/K1pWtPUaBVk?rel=0
Excentric Single Leg Step Heel Rise,Isolation: Calfs,https://www.youtube.com/embed/CkPO_9OU8Js?rel=0
Kb/Db Calf Raises,Isolation: Calfs,https://www.youtube.com/embed/tkQ0GiXjnLY?rel=0
Kb/Db Single Leg Calf Raises,Isolation: Calfs,https://www.youtube.com/embed/PTn6icEeH3Y?rel=0
Machine Calf Raises,Isolation: Calfs,
Seated Calf Raise,Isolation: Calfs,https://www.youtube.com/embed/O4g2ESdmHks?rel=0
Seated Heel Raise,Isolation: Calfs,https://www.youtube.com/embed/HYYi5jYGZ70?rel=0
Single Leg Calf Raises,Isolation: Calfs,https://www.youtube.com/embed/ebzwkDZYYKk?wmode=transparent&rel=0&autohide=1&show=0&enablejsapi=1
Single Leg Isometric Step Heel Raise,Isolation: Calfs,https://www.youtube.com/embed/lWIrsXXhRB0?rel=0
Single Leg Step Heel Rise,Isolation: Calfs,https://www.youtube.com/embed/0v6FVCOhTL8?rel=0
Single Leg Weighted Step Heel Raise,Isolation: Calfs,https://www.youtube.com/embed/f7B1VP6SyJc?rel=0
Weighted Seated Calf Raises,Isolation: Calfs,https://www.youtube.com/embed/xJNZoIFnRCY?rel=0
Banded Ankle Eversion,Isolation: Foot,https://www.youtube.com/embed/gQkEsT_2mAQ?rel=0
Banded Ankle Inversion,Isolation: Foot,https://www.youtube.com/embed/DUe4EA5R2gY?rel=0
Banded Rear Foot Eversion,Isolation: Foot,https://www.youtube.com/embed/g_Ha88us-94?rel=0
Kb/Db/Plate Single Leg Halo,Isolation: Foot,https://www.youtube.com/embed/E6_Mn8NHNWg?rel=0
Short Foot Exercise,Isolation: Foot,https://www.youtube.com/embed/AIDLSlNH9Ts?rel=0
Toe Extension,Isolation: Foot,https://www.youtube.com/embed/vNFx94rN0U8?rel=0
Toe Spread Out,Isolation: Foot,https://www.youtube.com/embed/N7le7W45Gc0?rel=0
Towel Toe Flexion,Isolation: Foot,https://www.youtube.com/embed/1ogSryKJXB4?rel=0
1 Leg Shoulder And Feet Elevated Hip Thrust,Isolation: Glutes,https://www.youtube.com/embed/NjQSTOw_uZA?rel=0
B Stance Glute Bridge,Isolation: Glutes,https://www.youtube.com/embed/neATKV_TA2I?rel=0
Band Clam Shells,Isolation: Glutes,https://www.youtube.com/embed/KVxXn66c7v8?rel=0
Band Clamshell Side Plank,Isolation: Glutes,https://youtube.com/embed/kSzXgPAJHa0?rel=0&wmode=transparent&show=0&autoplay=1
Band Clamshell Side Plank Thrust,Isolation: Glutes,https://youtube.com/embed/ta5L-oWqNqA?rel=0&wmode=transparent&show=0&autoplay=1
Band Donkey Kicks,Isolation: Glutes,https://www.youtube.com/embed/1l6m9jexgUk?rel=0
Band Leg Side Raises,Isolation: Glutes,https://www.youtube.com/embed/a8QkAQuKOCk?rel=0
Band Side Lying Hip Abduction,Isolation: Glutes,https://www.youtube.com/embed/wUTIEj4rydg?rel=0
Band Single Leg Bridge,Isolation: Glutes,https://www.youtube.com/embed/h_MwwTB0bRg?rel=0
Band Standing Hip Abductions,Isolation: Glutes,https://www.youtube.com/embed/U4jzjZ0xep0?rel=0
Banded Frog Pump,Isolation: Glutes,https://www.youtube.com/embed/Gi8YSSmTQWI?rel=0
Banded Hip Lateral Raises,Isolation: Glutes,https://www.youtube.com/embed/2bsrHMYP0kQ?rel=0
Banded Seated Hip Abduction 2-Legs,Isolation: Glutes,https://www.youtube.com/embed/OrMZQ7fBeq4?rel=0
Banded Seated Single Leg Hip ABD,Isolation: Glutes,https://www.youtube.com/embed/GvN5_ZSoJZM?rel=0
Banded Walk Front and Back,Isolation: Glutes,https://www.youtube.com/embed/po3I8qoRC2c?rel=0
Barbell Single Leg Hip Thrust,Isolation: Glutes,https://www.youtube.com/embed/bgCkRt2oZ9Q?rel=0
Bodyweight Extra-Range side lying hip abduction,Isolation: Glutes,https://www.youtube.com/embed/QZjSl8DCjx0?rel=0
Bodyweight Glute Bridge,Isolation: Glutes,https://www.youtube.com/embed/Nht3ZbaaXUA?rel=0
Bodyweight Side-Lying Hip Abduction,Isolation: Glutes,https://www.youtube.com/embed/m6dHgVYxAyc?rel=0
Cable Donkey Kick,Isolation: Glutes,https://www.youtube.com/embed/bqvC74Vhn5I?rel=0
Cable Standing Hip Abduction,Isolation: Glutes,https://www.youtube.com/embed/vSqhrbzZb7A?rel=0
Clamshell,Isolation: Glutes,https://www.youtube.com/embed/vREEGW_LSGE?rel=0
Clamshell Lateral Plank,Isolation: Glutes,https://www.youtube.com/embed/FhgJNgvyVVU?rel=0
Feet Elevated Single Leg Straight Glute Bridge,Isolation: Glutes,https://www.youtube.com/embed/kfouzJLoPQE?rel=0
Frog Reverse Hyper,Isolation: Glutes,https://www.youtube.com/embed/zH8QN413Vuo?rel=0
Hip Thrust March,Isolation: Glutes,https://www.youtube.com/embed/86e6GFGdT5k?rel=0
Iso Single Leg Straight leg Glute Bridge,Isolation: Glutes,https://www.youtube.com/embed/dd4E0e7Kei4?rel=0
Isometric Side Plank Clamshell,Isolation: Glutes,https://www.youtube.com/embed/nPZSlJ8bAUw?rel=0
Lateral Band Walk,Isolation: Glutes,https://www.youtube.com/embed/zqjJzO64nJ8?rel=0&show=0
Lateral Band Walk Step Over,Isolation: Glutes,https://youtube.com/embed/WBng0uD9JYg?rel=0&wmode=transparent&show=0&autoplay=1
Lateral Monster Walks (Band on Ankles),Isolation: Glutes,https://player.vimeo.com/video/394078629?byline=0&badge=0&portrait=0&title=0
Monster Band Walks (Band Above Knee),Isolation: Glutes,https://player.vimeo.com/video/388861304?byline=0&badge=0&portrait=0&title=0
Monster Walk,Isolation: Glutes,https://youtube.com/embed/8SSYSlpOqrM?rel=0&wmode=transparent&show=0&autoplay=1
Overhead Lateral Band Walk,Isolation: Glutes,https://youtube.com/embed/v0sE6iONIZw?rel=0&wmode=transparent&show=0&autoplay=1
Prone Hip Extension,Isolation: Glutes,https://www.youtube.com/embed/7h1ILhIhxOA?rel=0
Prone Hip Extension With Bent Knee,Isolation: Glutes,https://www.youtube.com/embed/OHDUO0gBPeY?rel=0
Seated Clamshell,Isolation: Glutes,https://youtube.com/embed/hByJa05ZGjY?rel=0&wmode=transparent&show=0&autoplay=1
Side Lying Hip Abduction,Isolation: Glutes,https://www.youtube.com/embed/tgc0enszHJw?rel=0
Side Plank Clamshell,Isolation: Glutes,https://www.youtube.com/embed/Qzb0jH5WwrU?rel=0
Standing Hip Extension,Isolation: Glutes,https://www.youtube.com/embed/6PvIZIIg_Ng?rel=0
Straight Leg Donkey Kicks,Isolation: Glutes,https://www.youtube.com/embed/FlWTMfgB0Hk?rel=0
Weighted Side Plank Clamshell,Isolation: Glutes,https://www.youtube.com/embed/CWRkR2HhrW0?rel=0
Banded Glute Bridge March,"Isolation: Glutes, Corrective/Mobility",https://youtube.com/embed/73sk_NHuif8?rel=0&wmode=transparent&show=0&autoplay=1
Fire Hydrant,"Isolation: Glutes, Corrective/Mobility",https://www.youtube.com/embed/La3xYT8MGks?rel=0&start=1
Glute Bridge Leg Lock,"Isolation: Glutes, Corrective/Mobility",https://www.youtube.com/embed/m9il3Y0RZNE?rel=0
Hip Lift Weight Plate Psoas March,"Isolation: Glutes, Corrective/Mobility",https://youtube.com/embed/mGtT2_D5ddA?rel=0&wmode=transparent&show=0&autoplay=1
Standing Hip Abduction,"Isolation: Glutes, Corrective/Mobility",https://www.youtube.com/embed/k_KjS8lX6o8?rel=0
Bodyweight Single Leg Hip Thrust,"Isolation: Glutes, Corrective/Mobility, Hinge-Single Leg",https://www.youtube.com/embed/tfJWDQBdUFc?rel=0
Banded Glute Bridge,"Isolation: Glutes, Hinge-Double Leg",https://www.youtube.com/embed/wUlNK8QbX6w?rel=0
Barbell Hip Thrust,"Isolation: Glutes, Hinge-Double Leg",https://www.youtube.com/embed/UEupnIJWjCQ?rel=0
Bodyweight Hip Thrust,"Isolation: Glutes, Hinge-Double Leg",https://www.youtube.com/embed/vg9HioRhQMQ?rel=0
Cable Pull Throughs,"Isolation: Glutes, Hinge-Double Leg",https://www.youtube.com/embed/ZP3Rns0RzzA?rel=0&show=0
Frog Pump,"Isolation: Glutes, Hinge-Double Leg",https://www.youtube.com/embed/MLKfTYyIMDM?rel=0
Kb/Db Frog Pump,"Isolation: Glutes, Hinge-Double Leg",https://www.youtube.com/embed/PFdJzsB3ap4?rel=0
1/2 Kneeling Hamstring Slides,Isolation: Ham,https://www.youtube.com/embed/sZS8Q4tTylU?rel=0
AFSM Hamstring banded Glute Hyper Extension Cocontraction Speed,Isolation: Ham,https://www.youtube.com/embed/cvVYxs1osJg?rel=0
Band Ham Kicks,Isolation: Ham,https://www.youtube.com/embed/cCyx_f0tfMI?rel=0
Band Hamstring Curl,Isolation: Ham,https://www.youtube.com/embed/zdsLgtvZnzw?rel=0&show=0
Band Single Leg Hamstring Curl,Isolation: Ham,https://www.youtube.com/embed/2Yp_pUBuwSs?rel=0&show=0
Eccentric Single Leg Slide Hamstring Curl,Isolation: Ham,https://www.youtube.com/embed/bkvoZ83rA1A?rel=0
Eccentric Slide Board Hamstring Leg Curl,Isolation: Ham,https://www.youtube.com/embed/TejMn4cn1Us?rel=0
Hamstring Glute Hyper AFSM Cocontraction,Isolation: Ham,https://www.youtube.com/embed/wHd8jDVItYM?rel=0
Isometric Hamstring Bridge,Isolation: Ham,https://www.youtube.com/embed/sa6isoM003Q?rel=0
Kb/Db Prone Hamstring Curl,Isolation: Ham,https://www.youtube.com/embed/cSzoVHHnuu0?rel=0
Machine Hamstring Curl,Isolation: Ham,https://www.youtube.com/embed/sBY9aaqlIBw?rel=0&show=0
Manual Partner Hamstring,Isolation: Ham,https://www.youtube.com/embed/55XvDfkrvYA?wmode=transparent&rel=0&autohide=1&show=0&enablejsapi=1
Nordic Curl,Isolation: Ham,https://www.youtube.com/embed/RbSvXiPC04I?rel=0
OCI Glute Hamstring Double Leg Oscillatory Isometrics,Isolation: Ham,https://www.youtube.com/embed/3NQUxYEflhc?rel=0
OCI Glute Hamstring Single Leg Oscillatory Isometrics,Isolation: Ham,https://www.youtube.com/embed/nwFNYwJkrU4?rel=0
OCI Hamstring banded Glute Hyper Extension Oscillatory Isometrics,Isolation: Ham,https://www.youtube.com/embed/TL2L57V4z2M?rel=0
Prone Knee Flexion,Isolation: Ham,https://www.youtube.com/embed/1iIfy0bV47E?rel=0
Seated Hamstring Curl Machine,Isolation: Ham,https://www.youtube.com/embed/hiuYwvRVsNc?rel=0
SHOCK Glute Hamstring Double Leg Alternating Rebound,Isolation: Ham,https://www.youtube.com/embed/PxFDKem4wHU?rel=0
SHOCK Glute Hamstring Single Leg Rebound,Isolation: Ham,https://www.youtube.com/embed/ZL7O9M-ULBQ?rel=0
Single Leg Slide Board Leg Curl,Isolation: Ham,https://www.youtube.com/embed/1q9oqK31_Vg?rel=0
Slide Board Ham Curl,Isolation: Ham,https://www.youtube.com/embed/9rxkNEeYvjU?rel=0
Standing Knee Flexion,Isolation: Ham,https://www.youtube.com/embed/KNGjSV3lr7c?rel=0
Swiss Ball Ham Kicks,Isolation: Ham,https://www.youtube.com/embed/oMeBxR4hlVM?rel=0
TRX/Rings Hamstring Curl 2-leg,Isolation: Ham,https://www.youtube.com/embed/y1UQBdzrSPA?rel=0
GHD Overhead Med Ball Throw,"Isolation: Ham, Core",https://player.vimeo.com/video/397665524?byline=0&badge=0&portrait=0&title=0
Eccentric Heel Touches,"Isolation: Ham, Corrective/Mobility",https://www.youtube.com/embed/hd8c96-sr8A?rel=0&show=0
Banded Nordic Curl,"Isolation: Ham, Hinge-Double Leg",https://www.youtube.com/embed/xz1au3P3gS8?rel=0
Bridge Drop Downs (Ball),"Isolation: Ham, Hinge-Double Leg",
Bridge Drop Downs (Slide Board),"Isolation: Ham, Hinge-Double Leg",
Bridge Lift and Curl (Ball),"Isolation: Ham, Hinge-Double Leg",https://www.youtube.com/embed/Q32X3b-qXCw?rel=0
Glute Ham Raise (GHR),"Isolation: Ham, Hinge-Double Leg",https://youtube.com/embed/W4RrM1qOfbQ?rel=0&wmode=transparent&show=0&autoplay=1
Glute Ham Raise Negative,"Isolation: Ham, Hinge-Double Leg",https://youtube.com/embed/yT2vhOklZ9g?rel=0&wmode=transparent&show=0&autoplay=1
Bridge Drop Downs 1-Leg (Ball),"Isolation: Ham, Hinge-Single Leg",
Bridge Drop Downs 1-Leg (Slide Board),"Isolation: Ham, Hinge-Single Leg",
Bridge Lift and Curl 1-Leg (Ball),"Isolation: Ham, Hinge-Single Leg",https://www.youtube.com/embed/ByLr1-xEtVw?rel=0
Bridge Lift and Curl 1-Leg (Slide Board),"Isolation: Ham, Hinge-Single Leg",https://www.youtube.com/embed/dE5d39sErBU?rel=0&start=13
OCI Hamstring Glute Hyper Single Leg Oscillatory Isometrics,"Isolation: Ham, Isolation: Glutes",https://www.youtube.com/embed/_4sOKBqZXi8?rel=0
Straight single leg glute bridge,"Isolation: Ham, Isolation: Glutes, Hinge-Single Leg",https://www.youtube.com/embed/cFowYc2jfkA?rel=0
GHD Nordic Curl Overspeed Chest Pass,"Isolation: Ham, Throw, Hinge-Double Leg",https://player.vimeo.com/video/397665370?byline=0&badge=0&portrait=0&title=0
Banded Quadruped Chin Retraction,isolation: Neck,https://www.youtube.com/embed/3CbdZJixYLs?rel=0
Banded Seated Cervical Retraction,isolation: Neck,https://www.youtube.com/embed/uiDlPnpOfbg?rel=0
Cervical Retraction,isolation: Neck,https://www.youtube.com/embed/z4kIJtQu1wM?rel=0
Cervical Retraction Supine,isolation: Neck,https://www.youtube.com/embed/wBiiY842rxk?rel=0
Prone Forearm Neck Retraction And Extension,isolation: Neck,https://www.youtube.com/embed/rhe6C7Klue8?rel=0
Quadruped Cervical Flexion and Extension,isolation: Neck,https://www.youtube.com/embed/PDU_Gi6mmOc?rel=0
Quadruped Chin Tuck,isolation: Neck,https://www.youtube.com/embed/kg3MdRcq36g?rel=0
Side Lying Cervical Inclination,isolation: Neck,https://www.youtube.com/embed/sCA4CcRUiWQ?rel=0
Side Lying Cervical Isometric Inclination,isolation: Neck,https://www.youtube.com/embed/aMEcG-HSMLc?rel=0
Supine Cervical Retraction And Flexion,isolation: Neck,https://www.youtube.com/embed/0Wq5Kme_8QU?rel=0
Weighted Neck Extension,isolation: Neck,https://www.youtube.com/embed/11tf5XZseN8?rel=0
Weighted Neck Flexion,isolation: Neck,https://www.youtube.com/embed/q8Ld9gEGSfY?rel=0
AFSM Quad Standing Banded Kicks Cocontraction Speed,isolation: Quads,https://www.youtube.com/embed/UwZKvLbcDC0?rel=0
Assissted Reverse Nordic Curl,isolation: Quads,https://www.youtube.com/embed/GDbWaDAz3oE?rel=0
Bodyweight Bulgarian Squat,isolation: Quads,https://www.youtube.com/embed/WfK6kXv9zAo?rel=0
Kb/Db Seated Double Leg Extension,isolation: Quads,https://www.youtube.com/embed/RSsdIPyE7o0?rel=0
Kb/Db Seated Single Leg Extension,isolation: Quads,https://www.youtube.com/embed/cSegwU743ao?rel=0
Machine Knee Extension,isolation: Quads,https://www.youtube.com/embed/92wPK8w8h-s?rel=0
Reverse Nordic Curl,isolation: Quads,https://www.youtube.com/embed/PmpTfPesWq8?rel=0
Seated Knee Extension,isolation: Quads,https://www.youtube.com/embed/OXKc9vHLpsI?rel=0
Seated Leg Extension,isolation: Quads,https://www.youtube.com/embed/UQ0H4-aJy7U?rel=0
Seated Single Leg Extension,isolation: Quads,https://www.youtube.com/embed/3VIpG6rtFAc?rel=0
Seated Unilateral Quadriceps Isometric,isolation: Quads,https://www.youtube.com/embed/HscSsKwohoQ?rel=0
